年月,地區,信用卡產業別,性別,年齡層,信用卡交易筆數,信用卡交易金額[新臺幣]
201608,臺灣,文教康樂,2,未滿20歲,11337,35617828
201608,臺灣,文教康樂,2,20(含)-25歲,177913,406445858
201608,臺灣,文教康樂,2,25(含)-30歲,376236,1071980861
201608,臺灣,文教康樂,2,30(含)-35歲,438688,1457732032
201608,臺灣,文教康樂,2,35(含)-40歲,501930,1942684433
201608,臺灣,文教康樂,2,40(含)-45歲,468291,2481130622
201608,臺灣,文教康樂,2,45(含)-50歲,403947,2876471490
201608,臺灣,文教康樂,2,50(含)-55歲,267951,2127541344
201608,臺灣,文教康樂,2,55(含)-60歲,140998,1135826002
201608,臺灣,文教康樂,2,60(含)-65歲,75995,671975910
201608,臺灣,文教康樂,2,65(含)-70歲,31287,310550669
201608,臺灣,文教康樂,2,70(含)-75歲,8191,91473176
201608,臺灣,文教康樂,2,75(含)-80歲,2940,31849505
201608,臺灣,文教康樂,2,80(含)歲以上,6647,60381780
201608,臺灣,百貨,2,未滿20歲,9876,16616072
201608,臺灣,百貨,2,20(含)-25歲,168083,320765808
201608,臺灣,百貨,2,25(含)-30歲,414285,856331343
201608,臺灣,百貨,2,30(含)-35歲,605132,1259604475
201608,臺灣,百貨,2,35(含)-40歲,743117,1561882228
201608,臺灣,百貨,2,40(含)-45歲,676872,1522085211
201608,臺灣,百貨,2,45(含)-50歲,601876,1499853124
201608,臺灣,百貨,2,50(含)-55歲,435585,1193755422
201608,臺灣,百貨,2,55(含)-60歲,268793,777456337
201608,臺灣,百貨,2,60(含)-65歲,160536,458652781
201608,臺灣,百貨,2,65(含)-70歲,71446,200464142
201608,臺灣,百貨,2,70(含)-75歲,20388,56985371
201608,臺灣,百貨,2,75(含)-80歲,8584,25387507
201608,臺灣,百貨,2,80(含)歲以上,8643,23728350
201608,臺灣,其他,2,未滿20歲,15638,32353805
201608,臺灣,其他,2,20(含)-25歲,355247,767586503
201608,臺灣,其他,2,25(含)-30歲,1087063,2411359207
201608,臺灣,其他,2,30(含)-35歲,1702333,4068240503
201608,臺灣,其他,2,35(含)-40歲,2073711,5776236196
201608,臺灣,其他,2,40(含)-45歲,1861627,6435046711
201608,臺灣,其他,2,45(含)-50歲,1646569,7123480378
